,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
165,The Son Of Sam’s Reign Of Terror. Demon Possessed Dog Gave Demands?| Mystery & Makeup| Bailey Sarian,2020-09-21,4675985.0,152071,10755,"Go to https://www.casetify.com/baileysarian today to get 20% off your new favorite phone case. A big thank you to Casetify for partnering with me on today's episode! 
________

Hi friends happy Monday!
 Hope you are all staying safe and healthy out there. I know things have been so exhausting (I don't know if that's the right word here) in the world but, I hope you're doing okay and taking care of yourself as best as you can right now. 
Today I wanted to talk about the Son of Sam, David Berkowitz. I really don't know what else to say here hahahah.. What are your thoughts?
Hope you all have a wonderful rest of your day, Love and appreciate you guys so much!! I hope to be seeing you very soon 
x o
Bailey Sarian 

Sources :
https://bit.ly/33GeNH2
https://bit.ly/33MjyyF
https://bit.ly/2ZVCZUD
https://bit.ly/3mCCwk0

_______

FOLLOW ME AROUND  
Instagram : http://bit.ly/2nbO4PR
Facebook : http://bit.ly/2mdZtK6
Twitter : http://bit.ly/2yT4BLV
Pinterest : http://bit.ly/2mVpXnY
Youtube : http://bit.ly/1HGw3Og
Tik Tok : Baileysarian
Snapchat : BaileySarian 

Email/PR Contact ( business only ) : Baileysarianteam@wmeagency.com

Wanna Send Me Something?
Bailey Sarian
4400 W Riverside Dr Ste 110-300,
Burbank, CA 91505

           ★ Products Used ★
BROWS
FluffyBrows Soap - https://shop-links.co/1718698388626168721

Covergirl Ultra Fine Brow Pencil Soft Brown - https://shop-links.co/1718697737423541906

Viseart Brow Palette - https://shop-links.co/1718697761452377589


FACE
Danessa Myricks PrismFX Hydrating Lotion - https://shop-links.co/1718697783159191005

   Make Up For Ever Brush 176 - https://shop-links.co/1718697811640041483

Revlon Candid Glow Foundation Shade 320 - https://shop-links.co/1718697842201466539

   Smith Cosmetics Brush 157 - https://shop-links.co/1718697860454551751

Juvias Place Foundation Stick Shade Dominica - https://shop-links.co/1718697882889997374

   Smith Cosmetics Brush 157 - https://shop-links.co/1718697860454551751

Jouer Concealer Shade Chiffon - https://shop-links.co/1718697903346378779

   Colourpop Brush F11 - https://shop-links.co/1718697921817191627

Laura Mercier Loose Setting Powder Translucent - https://shop-links.co/1718697940427429603

   Make Up For Ever Brush 176 - https://shop-links.co/1718697811640041483

Kevyn Aucoin Contour and Blush Palette - https://shop-links.co/1718697961375715477

   Smith Cosmetics Brush 112 - https://shop-links.co/1718697980716826701

Lorac Lux Diamond Palette - https://shop-links.co/1718698032967502114

   Smith Cosmetics Brush 103 - https://shop-links.co/1718698051646635945


EYES
NARS Soft Matte Concealer Shade Honey - https://shop-links.co/1718698083435575952

   Luxie 209 - https://shop-links.co/1718698101763633940

Juvias Place The Nubian Palette - https://shop-links.co/1718698118918359152

   Bristles Beauty Brush E01 DL - https://shop-links.co/1718698164436080668

   Luxie 239 - https://shop-links.co/1718698138733092936

   Bristles Beauty Brush E02 RL - https://shop-links.co/1718698192723344256

   Bristles Beauty Brush P06 RF - https://shop-links.co/1718698212536454071

Urban Decay Stoned Vibes Palette - https://shop-links.co/1718698233797032585

Urban Decay Lash Freak Mascara - https://shop-links.co/1718698276591118152

Ardell Demi Wispie Lashes - https://shop-links.co/1718698301404089798


LIP
MAC Lip Liner Shade Cherry - https://shop-links.co/1718698328450003457

Sephora Liquid Lipstick Shade 78 - https://shop-links.co/1718698345779598857

♡ 

*These links are affiliate links. which means, if you click on the link and purchase product, a small percentage comes back to me. It helps me keep on keepin on with my videos and I appreciate you if you choose to support. If you don’t, that’s ok too.",Sep,Bailey Sarian
166,Incestuous Love Affair Turns Deadly - When Greed Takes Over | Mystery & Makeup GRWM | Bailey Sarian,2020-09-07,6054289.0,208126,10632,"Hi friends happy Monday!
 Hope you are all staying safe and healthy out there. Today today today!!! I wanted to talk about Candy Mossler and wow, her whole situation. Stories like these just get under my skin! Let me know your thoughts down below. I love and appreciate you guys so much and I hope you know that. Have a great rest of your day and I’ll be seeing you very sooooon!!
x o
Bailey Sarian 

Sources :
https://bit.ly/3bBbK6s
https://bit.ly/3ibxubB
https://bit.ly/35aSLi5
https://bit.ly/338EQX0
https://bit.ly/3jYNIWb
https://bit.ly/3jV882i
https://bit.ly/3k7EPK3
https://wapo.st/3i9qM5M
https://bit.ly/2FiRIS3
_______

FOLLOW ME AROUND  
Tik Tok : BaileySarian
Instagram : http://bit.ly/2nbO4PR
Facebook : http://bit.ly/2mdZtK6
Twitter : http://bit.ly/2yT4BLV
Pinterest : http://bit.ly/2mVpXnY
Youtube : http://bit.ly/1HGw3Og
Snapchat : BaileySarian 

Email/PR Contact ( business only ) : Baileysarianteam@wmeagency.com


Wanna Send Me Something?
Bailey Sarian
4400 W Riverside Dr Ste 110-300,
Burbank, CA 91505

________

           ★ Products Used ★

BROWS
Fluffy Brow Soap - https://shop-links.co/1717402730971416627
Kelly Baker Brow Powder - https://shop-links.co/1717402814095976830

FACE 
*The Rare Beauty Products were sent to me recently in PR
Rare Beauty Always An Optimist Illuminating Primer - https://shop-links.co/1717402857005458362
Rare Beauty Liquid Touch Weightless Foundation Shade 210N - https://shop-links.co/1717402898866127762
Rare Beauty Liquid Touch Brightening Concealer 190W - https://shop-links.co/1717402953127905388
Rare Beauty Liquid Touch Foundation Brush - https://shop-links.co/1717403035093189218
Huda Beauty Easy Bake Loose Baking Setting Powder Pound Cake - https://shop-links.co/1717403106196874297
Smashbox Contour Palette - https://shop-links.co/1717403144533881002
MELT Cosmetics Digital Dust Duo Blush Shade Buzzkill - https://shop-links.co/1717403169631148830

EYES
Bailey Sarian x Estate Cosmetics Venice Fling Eyeshadow Palette - https://shop-links.co/1717403241917766387
NARS High Pigment Longwear Eyeliner Shade Gran Via - https://shop-links.co/1717403266406949864
Colourpop Eyeshadow Palette Main Squeeze - https://shop-links.co/1717403339080061236
Urban Decay Heavy Metal Glitter Liner Shade Volume - https://shop-links.co/1717403389845035760
Urban Decay Lash Freak Mascara - https://shop-links.co/1717403427984693373
Bold Face Makeup Super Stacked Lashes in Not So Basic - https://shop-links.co/1717403456004315934

LIPS
MAC Lip Liner StripDown - https://shop-links.co/1717403512209701833
Rare Beauty With Gratitude Dewy Lip Balm Shade Thankful - https://shop-links.co/1717460932274249422


♡ 
*These links are affiliate links. which means, if you click on the link and purchase product, a small percentage comes back to me. It helps me keep on keepin on with my videos and I appreciate you if you choose to support. If you don’t, that’s ok too.",Sep,Bailey Sarian
167,The Blood Countess [ Elizabeth Bathory ] And Her Reign Of Terror | Mystery & Makeup | Bailey Sarian,2020-08-31,5543213.0,199864,13810,"Use code BAILEY for 10% off online at JuviasPlace.com . Find Juvias Place Products at JuviasPlace.com, Ulta and Ulta.com ! A big thank you to Juvias Place for partnering with me on todays video woo !
_______

Hi friends happy Monday!
 Hope you are all staying safe and healthy out there. I’ve gotten so many requests to do Elizabeth Bathory and her story, so here we are! She was WILD, I mean .. wow. If I could time travel in a telephone booth and visit parts of history, I would make a stop by Elizabeths, that’s for sure. Let me know your thoughts down below and who I should talk about next week. 
Hope you all have a wonderful rest of your day, Love and appreciate you guys so much!! I hope to be seeing you very soon 
x o
Bailey Sarian 

_______

FOLLOW ME AROUND  
Tik Tok : BaileySarian
Instagram : http://bit.ly/2nbO4PR
Facebook : http://bit.ly/2mdZtK6
Twitter : http://bit.ly/2yT4BLV
Pinterest : http://bit.ly/2mVpXnY
Youtube : http://bit.ly/1HGw3Og
Snapchat : BaileySarian 


Email/PR Contact ( business only ) : Baileysarianteam@wmeagency.com

Wanna Send Me Something?
Bailey Sarian
4400 W Riverside Dr Ste 110-300,
Burbank, CA 91505

________

           ★ Products Used ★

EYES
Juvias Place I Am Magic Concealer Shade J17 - https://shop-links.co/1716358679586666219
The Nomad By Juvias Eyeshadow Palette - https://shop-links.co/1716358738388217674
The Warrior II Eyeshadow Palette (used for black shade) - https://shop-links.co/1716358801901188404

FACE
I Am Magic Foundation Shade Cebu 610 - https://shop-links.co/1716358848121395268
I Am Magic Concealer Shade J17 - https://shop-links.co/1716358679586666219
Shade Sticks Foundation Shade Dominica (used for contour) - https://shop-links.co/1716358888118131015
I Am Magic Setting Powder Shade White Sand - https://shop-links.co/1716358964499543240
The Saharan Blush Palette Vol II - https://shop-links.co/1716359022517615017
The Tribe Highlighter Vol 3 - https://shop-links.co/1716359054795696446

LIPS
Luxe Liner Shade So Rare - https://shop-links.co/1716359091281884021
The Nude Velvety Matte Lipstick Shade Mademoiselle - https://shop-links.co/1716359116967942440

♡ 

*These links are affiliate links. which means, if you click on the link and purchase product, a small percentage comes back to me. It helps me keep on keepin on with my videos and I appreciate you if you choose to support. If you don’t, that’s ok too.",Aug,Bailey Sarian
168,10 Rillington Place [ House Of Horrors ] John Christie - Mystery & Makeup GRWM | Bailey Sarian,2020-08-17,6484154.0,194258,12257,"Go to https://www.casetify.com/baileysarian today to get 20% off your new favorite phone case. A big thank you to Casetify for partnering with me on today's episode! 

#MYSTERYANDMAKEUP #BAILEYSARIAN #GRWM
________

Hi friends happy Monday!
 Hope you are all staying safe and healthy out there. I know things have been so exhausting (I don't know if that's the right word here) in the world but, I hope you're doing okay and taking care of yourself as best as you can right now. 
Today I wanted to talk about John Christie. WOOOWWWW.... what a sad sad man. I really don't know what else to say here hahahah.. What are your thoughts? Hope you all have a wonderful rest of your day, Love and appreciate you guys so much!! I hope to be seeing you very soon 
x o
Bailey Sarian 

_______

FOLLOW ME AROUND  
Instagram : http://bit.ly/2nbO4PR
Facebook : http://bit.ly/2mdZtK6
Twitter : http://bit.ly/2yT4BLV
Pinterest : http://bit.ly/2mVpXnY
Youtube : http://bit.ly/1HGw3Og
Tik Tok : Baileysarian
Snapchat : BaileySarian 

Email/PR Contact ( business only ) : Baileysarianteam@wmeagency.com

Wanna Send Me Something?
Bailey Sarian
4400 W Riverside Dr Ste 110-300,
Burbank, CA 91505

           ★ Products Used ★
FACE
Juvias Place I am Magic Foundation Shade Cebu 610 - https://shop-links.co/1715503921034685886
Colourpop Pretty Fresh Concealer Light 50W - https://shop-links.co/1715503996500935487
Juvias Place Powder Shade White Sands - https://shop-links.co/1715503949890633390
MAC Sculpt Powder - https://shop-links.co/1715504017105716984
Juvias Place Saharan Blush Vol II - https://shop-links.co/1715503972707972111
Lorac Lux Diamond Golden Hour Palette - https://shop-links.co/1715504037411341784

EYES
Hourglass Eyeshadow Primer - https://shop-links.co/1715504059619717741
MELT Cosmetics Eyeshadow Palette She’s In Parties - https://shop-links.co/1715504080305272989
Make Up For Ever Artist Color Pencil 902 - https://shop-links.co/1715504097075260756
Colourpop White Liner - https://shop-links.co/1715504341297591358
Urban Decay Lash Freak Mascara - https://shop-links.co/1715504116972503623
Bold Face Makeup Eyelashes Good Vibes Only - https://shop-links.co/1715504147767136628

LIPS
Make Up For Ever Aqua Lip 10c - https://shop-links.co/1715504188887422267
MAC Lipstick Snob - https://shop-links.co/1715504215253688671
MAC Lipglass Saint Germain 

BRUSHES & TOOLS
Scott Barnes 65 - https://shop-links.co/1715504381665549258
Laura Mercier Powder Puff - https://shop-links.co/1715504398535208496
Beauty Blender - https://shop-links.co/1715504418876775990
Bobby Brown Powder - https://shop-links.co/1715504448958816667
Hourglass Concealer Brush - https://shop-links.co/1715504492459178440
Smith 103 - https://shop-links.co/1715504514093134745
Farah 35L (nose contour but cant find it?)
ELF Blush Brush - https://shop-links.co/1715504650616119710
Ilmakiage 124 - https://shop-links.co/1715504669569822803

EYE BRUSHES
Stilazzi Large Fluff - https://shop-links.co/1715504618110315942
Smith 232 - https://shop-links.co/1715504551087642524
MAC 221 - https://shop-links.co/1715504684696892590
Morphe y22 (discontinued but same brush) - https://shop-links.co/1715504728332478264
Luxie 1411 -  https://shop-links.co/1715504782694818558
Luxie 239 - https://shop-links.co/1715504803670370537 

♡ 

*These links are affiliate links. which means, if you click on the link and purchase product, a small percentage comes back to me. It helps me keep on keepin on with my videos and I appreciate you if you choose to support. If you don’t, that’s ok too.",Aug,Bailey Sarian
169,The Real Life Invisible Man Case - What Happened To Cindy James? | Mystery & Makeup Bailey Sarian,2020-08-10,7529087.0,232629,15633,"#MYSTERYANDMAKEUP #BAILEYSARIAN #TRUECRIME #GRWM

Hi friends happy Monday!
 Hope you are all staying safe and healthy out there. Today I wanted to talk about Cindy James and the very suspish story around her case. 
I wanna say a big thank you for subscribing and hanging out with me, it really means more than you know and I really never imagined it would turn in to 2 million subscribers. INSANE. Now what?! I have no idea. BUT I do hope you have a good day and make good choices! I'll be seeing you very soon.
x o
Bailey Sarian 

Sources : 
https://bit.ly/30KT2FI
https://bit.ly/3afyYhG 
https://bit.ly/3adf5YD 
_______

FOLLOW ME AROUND  
Instagram : http://bit.ly/2nbO4PR
Facebook : http://bit.ly/2mdZtK6
Twitter : http://bit.ly/2yT4BLV
Pinterest : http://bit.ly/2mVpXnY
Youtube : http://bit.ly/1HGw3Og
Tik Tok : Baileysarian
Snapchat : BaileySarian 
My Amazon Favs : https://amzn.to/2sZwvTV  

Email/PR Contact ( business only ) : Baileysarianteam@wmeagency.com

Wanna Send Me Something?
Bailey Sarian
4400 W Riverside Dr Ste 110-300,
Burbank, CA 91505
________

           ★ Products Used ★

NAILS
Pretty Woman Nail Polish “Throw Sass” - https://shop-links.co/1714856898296545442

FIRST EYE LOOK
Juvias Place Concealer 20 - https://shop-links.co/1714856942241331026
PUR X Raw Beauty Kristi Palette - https://shop-links.co/1714856978439871999

BRUSHES :
Colourpop Brush E13 - https://shop-links.co/1714857609905955045
Mac 239s - https://shop-links.co/1714857629981117950
Smith 253 - https://shop-links.co/1714857646849250470
Smith 302 - https://shop-links.co/1714857661464790302
Morphe M507 - https://shop-links.co/1714857679102648584
Morphe 506 - https://shop-links.co/1714857695637884459

2nd LOOK

FACE
Lorac Pro Foundation 06 - https://shop-links.co/1714857021894665624
Make Up For Ever Brush 100 - https://shop-links.co/1714857566731554746
Beauty Blender - https://shop-links.co/1714857053543936759
Kevyn Aucoin Foundation Balm Medium FB10
Kokie Brush 620 - https://shop-links.co/1714857547688794046
Juvias Place Concealer 20 - https://shop-links.co/1714856942241331026
Laura Mercier Powder - https://shop-links.co/1714857092558298725
Laura Mercier Powder Puff - https://shop-links.co/1714857117991694521
Buxom Staycation Bronzer - https://shop-links.co/1714857131856584778
Morphe Y4 Brush
Juvias Place The Tribe Highlighter Vol 3 - https://shop-links.co/1714857173786085988
MAC Sculpt Powder - https://shop-links.co/1714857498125452280
Smith 112 Brush - https://shop-links.co/1714857483851776305

EYES
CoverFx Concealer White - https://shop-links.co/1714857202100642066
Stilazzi Flat Shadow Brush
Crown Brush Blending Crease
PUR X Raw Beauty Kristi Palette - https://shop-links.co/1714856978439871999
Karity E28 Brush - https://shop-links.co/1714857418038277330
MAC Liquid Lipstick Uniformly Fabulous (used for liner) - https://shop-links.co/1714857245079791085
Michaels Brush Detail 2 Brush - https://shop-links.co/1714857399883611894
Colourpop White Eyeliner - https://shop-links.co/1714857364717800404
Urban Decay Lash Freak Mascara - https://shop-links.co/1714857262826814548
PUR X Kristie Lashes “Lovely” - https://shop-links.co/1714857288779194986
DUO Black Glue - https://shop-links.co/1714857306592630864

LIPS 
MAC Liquid Lipstick Uniformly Fabulous - https://shop-links.co/1714857245079791085

♡ 

*These links are affiliate links. which means, if you click on the link and purchase product, a small percentage comes back to me. It helps me keep on keepin on with my videos and I appreciate you if you choose to support. If you don’t, that’s ok too.
Best,",Aug,Bailey Sarian
170,First Look Bailey Sarian x ESTATE Palette COLLAB! GRWM & cry session because we all need a good cry.,2020-08-01,776963.0,74663,10713,"A big thank you to IPSY and ESTATE for giving me the opportunity to create the Venice Fling Bailey Sarian x ESTATE Eyeshadow Palette, launching exclusively in some IPSY August 2020 Glam Bag Plus Subscriptions and available on estatecosmetics.com 

Limited Quantities Available. 
#IPSYPartner #GRWM #NewMakeup
______________

Hi Friends happy Saturday!
Hope you are all staying safe and healthy out there. 
Today I wanted to sit down and cry apparently lol. I really hope you guys do know how much I appreciate you and the support you guys have constantly shown me. 
I know this palette may seem very random and I understand for sure. A year ago when I was asked to do this, my channel was just starting to really grow because of my MMM videos and I couldn’t have even imagined it would turn into what it is today! Seriously. It's mind-blowing. The palette is for IPSY Glam Bag Plus so I needed to take into consideration who the IPSY subscriber is and I tried to create something that hopefully everyone would like, even if they had no idea who I was or watched my videos. If any of that makes sense. Wow my grammar is horrid. If you're reading this hi. Hopefully, that answers any questions/confusion. It was a very cool experience to see how collaborating on a palette works and I am forever grateful for the opportunity. 
I hope you have a great weekend ahead and hey, if you need to cry it out, LET YOURSELF CRY IT OUT OKAY?  Its been one helluva year 2020, that’s for sure. 
Hope you have a wonderful rest of your day ahead!! I’ll be seeing you next week x o
Bailey Sarian

______________

FOLLOW ME AROUND  
Tik Tok : BaileySarian
Instagram : http://bit.ly/2nbO4PR
Facebook : http://bit.ly/2mdZtK6
Twitter : http://bit.ly/2yT4BLV
Pinterest : http://bit.ly/2mVpXnY
Youtube : http://bit.ly/1HGw3Og
Snapchat : BaileySarian 


Email/PR Contact ( business only ) : Baileysarianteam@wmeagency.com
_______________

PRODUCTS USED:

EYES
Tarte Shape Tape Concealer Light -https://shop-links.co/1743184155892232758
Venice Fling Bailey Sarian x ESTATE Eyeshadow Palette - https://shop-links.co/1743184157681161118
Urban Decay All Nighter Spray - https://shop-links.co/1743184157435642038
Urban Decay Mascara Lash Freak - https://shop-links.co/1743184158080031504
Kiss Lash 03 - https://shop-links.co/1743184159471442584 

FACE
Too Faced Born This Way Super Coverage Multi-Use Sculpting Concealer- https://shop-links.co/1743184160615196551
Laura Mercier Translucent Loose Setting Powder- https://shop-links.co/1743184160751542126
Venice Fling Bailey Sarian x ESTATE Eyeshadow Palette - https://estatecosmetics.com/

LIPS
Urban Decay Cosmetics 24/7 Glide-On Lip Pencil- https://shop-links.co/1743184162524066288
MAC Lipstick Cream- https://shop-links.co/1743184163252076435


*These are affiliate links listed.",Aug,Bailey Sarian
171,When A Secret Life Leads To Murder - What Happened To Sharon Lopatka? Mystery & Makeup|Bailey Sarian,2020-07-27,8621015.0,223995,13688,"Take the quiz at https://bit.ly/31mAaxJ
and get your BAILEYSARIAN to get 50% off your first order of Care/of. Thank you Care/of for partnering with me on todays video! 

#MysteryAndMakeup #BaileySarian #TrueCrime
________

Hi friends happy Monday!
 Hope you are all staying safe and healthy out there. Today I wanted to talk about Sharon Lapotka and hear your overall thoughts to the situation! Hope you all have a wonderful rest of your day, Love and appreciate you guys so much!! I hope to be seeing you very soon 
x o
Bailey Sarian 

_________

FOLLOW ME AROUND  
Tik Tok : BaileySarian
Instagram : http://bit.ly/2nbO4PR
Facebook : http://bit.ly/2mdZtK6
Twitter : http://bit.ly/2yT4BLV
Pinterest : http://bit.ly/2mVpXnY
Youtube : http://bit.ly/1HGw3Og
Snapchat : BaileySarian 


Email/PR Contact ( business only ) : Baileysarianteam@wmeagency.com

Wanna Send Me Something?
Bailey Sarian
4400 W Riverside Dr Ste 110-300,
Burbank, CA 91505
_________

Make Up For Ever Aqua Resist Smoky Eyeshadow Stick - 
https://shop-links.co/1714812432992514057

Melt Cosmetics Rust Palette - 
https://shop-links.co/1714812434452810442

Make Up For Ever Color Pencil Eyeliner - 
https://shop-links.co/1714812434580847757

Urban Decay Mascara Lash Freak - 
https://shop-links.co/1714812435111655586

Too Face Born This Way Concealer Shade Vanilla - 
https://shop-links.co/1714812436238963278

Too Face Born This Way Concealer Shade Warm Beige - 
https://shop-links.co/1714812437274230277

Tarte Shape Tape Concealer Shade Light - 
https://shop-links.co/1714812437646808312

Laura Mercier Loose Setting Powder Translucent - 
https://shop-links.co/1714812438602213284

MAC Contour Shade Sculpt - 
https://shop-links.co/1714812440215379104

Colourpop Super Shock Blush Shade Growth Flirt - 
https://shop-links.co/1714812440025108783

Urban Decay Lip Liner Conspiracy - 
https://shop-links.co/1714812440496720810

Wet N Wild Liquid Catsuit - 
https://shop-links.co/1714812441806462319",Jul,Bailey Sarian
172,Getting Ready To Sit On The Couch & CHAT! [BOLD WING LINER & RED LIP] | Bailey Sarian,2020-07-25,795262.0,41901,5200,"#GRWM #BaileySarian #BoldLiner
Hi friends happy Saturday! Missed you but I'm here now to sit down and just chit chat about what's been going on. Hope you all have been staying safe and healthy out there!! Love and appreciate you guys so much and I hope to be seeing you very soon xx Bailey Sarian
_________

My Social Media Accounts :
Instagram : http://bit.ly/2nbO4PR
Facebook : http://bit.ly/2mdZtK6
Twitter : http://bit.ly/2yT4BLV
Pinterest : http://bit.ly/2mVpXnY
Youtube : http://bit.ly/1HGw3Og
Snapchat : BaileySarian 
Tik Tok : BaileySarian

Business Email : Baileysarianteam@wmeagency.com
___________

Products Used :
*These are affiliate links. If you purchase product through this link provided, a small percentage comes back my way which helps me just keep on keepin on 

NAILS
Loud Lacquer Nail Polish Shade Nay Nay I Say - https://shop-links.co/1743183870215247260

BROWS
Lime Crime Bushy Boy Brow Shade Brownie - https://shop-links.co/1743183870337999064
Essence Cosmetics Micro Precise Brow Pencil Shade Dark Brown - https://shop-links.co/1743183871290080184

FACE
Too Faced Born This Way Super Coverage Multi-Use Sculpting Concealer
https://shop-links.co/1743183873341493272
 
Tarte Shape Tape Concealer
https://shop-links.co/1743183874154248528

SEPHORA COLLECTION Matte Perfection Powder Foundation
https://shop-links.co/1743183875260994121

Laura Mercier Translucent Loose Setting Powder
https://shop-links.co/1743183875425049935

MAC SCULPTING POWDER (PRO PALETTE REFILL PAN)
https://shop-links.co/1743183876417210380

ColourPop Super Shock Blush
https://shop-links.co/1743183876972715712


EYES
Urban Decay Perversion Waterproof Liquid Eyeliner
https://shop-links.co/1743183877378738419

Urban Decay Lash Freak Volumizing & Lengthening Mascara
https://shop-links.co/1743183878412670279

Kiss Ever EZ Lashes #11, Multipack
https://shop-links.co/1743183879090947889

Ardell Duo Lash Adhesive Dark
https://shop-links.co/1743183878974998897


LIPS
MAC Lip Liner Shade Cherry - https://shop-links.co/1743183880309081077
Sephora Cream Lip Stain Shade 78 Chili Pepper - https://shop-links.co/1743183881079614478",Jul,Bailey Sarian
173,An Innocent Man On Death Row [ When The System Fails You ] - Mystery & Makeup GRWM | Bailey Sarian,2020-07-20,4201432.0,156024,16018,"#MysteryAndMakeup #TrueCrime #BaileySarian #GRWM

Sign The Petition : https://action.aclu.org/petition/save-rocky-myers 

Hi friends happy Monday! Hope you are staying safe and healthy out there. Thank you for all the love and support you guys constantly send my way, it really means more than you know and I cant say thank you enough.  Today I wanted to talk about Rocky Myers story because it has been weighing heavy on my heart so, lets talk and hopefully we can help. 
xx Bailey Sarian

Read More About Rockys Story Here : clemencyforrockymyers.wordpress.com 
https://www.thenation.com/article/society/police-education-community-control/

Wanna Send Me Something?
Bailey Sarian
4400 W Riverside Dr Ste 110-300,
Burbank, CA 91505

___________

Products Used :
Estée Lauder Double Wear Stay-In-Place Flawless Wear Concealer
https://shop-links.co/1743137145814872162

colourpop blending brush makeup brush
https://shop-links.co/1743137147294555290

Natasha Denona Metropolis Eyeshadow Palette
https://shop-links.co/1743137147938438835

OMNIA® PROFESSIONAL BOM-416
https://shop-links.co/1743137148158980590

Luxie 237 Rose Gold Blending Brush
https://shop-links.co/1743137149433663639

Luxie Mini Detail Eye Set
https://shop-links.co/1743137148677959011

MAKE UP FOR EVER 216 Medium Precision Eye Blender Brush
https://shop-links.co/1743137150185981161

MAC 240S Large Tapered Blending Brush
https://shop-links.co/1743137150959907542

Melt Cosmetics Radioactive Pressed Pigment Palette
https://shop-links.co/1743137151476184472

Urban Decay Perversion Mascara
https://shop-links.co/1743137151950291160

Boldface Makeup LASH TRANCE
https://shop-links.co/1743137153099643544

Too Faced Born This Way Super Coverage Multi-Use Concealer
https://shop-links.co/1743137154806272664

Too Faced Born This Way Super Coverage Multi-Use Concealer
https://shop-links.co/1743137154301158293

Laura Mercier Translucent Loose Setting Powder
https://shop-links.co/1743137155924966084

MAC Studio Fix Sculpt & Shape Contour Palette
https://shop-links.co/1743137155637683712

colourpop holiday
https://shop-links.co/1743137156654463568

LORAC LUX Diamond Golden Hour Face Palette
https://shop-links.co/1743137157258148222

LUXIE 504 Rose Gold Large Angled Brush
https://shop-links.co/1743137157800253373

IT Brushes For ULTA Love Beauty Fully Highlight & Blending Brush #223
https://shop-links.co/1743137158343039406

MAC Lip Pencil
https://shop-links.co/1743137158236128424

Jouer Cosmetics High Pigment Pearl Lip Gloss - Ibiza (0.21 fl. oz.)
https://shop-links.co/1743137159497816885


_________

My Social Media Accounts 
Tik Tok : BaileySarian
Instagram : http://bit.ly/2nbO4PR
Facebook : http://bit.ly/2mdZtK6
Twitter : http://bit.ly/2yT4BLV
Pinterest : http://bit.ly/2mVpXnY
Youtube : http://bit.ly/1HGw3Og
Snapchat : BaileySarian 


Email/PR Contact ( business only recommend stories down in the comment section ) : Baileysarianteam@wmeagency.com",Jul,Bailey Sarian
174,Jonestown Massacre [ Apocalyptic Cult ] Who Was Jim Jones ? |Mystery & Makeup - GRWM| Bailey Sarian,2020-07-13,8907666.0,213114,15683,"A big thank you to Casetify for partnering with me on todays episode! Go to https://www.casetify.com/baileysarian today to get 20% off your new favorite phone case!

#MYSTERYANDMAKEUP #BAILEYSARIAN #TRUECRIME #GRWM
________

*NEW MERCH* : http://bit.ly/2Rjt83X 

Hi friends happy Monday!
 Hope you are all staying safe and healthy out there. Sorry I went a little MIA but I am happy to be back. Today I wanted to talk about Jim Jones and what was going on with his whole situation. This could easily be a 3 part series, there are so many more people and factors that came into play as well, but I wanted to keep it simple and focus on Jim and his life. Honestly, it would've gotten so confusing QUICK if I started throwing all these different names at you. Anywho, thank you guys so much for stopping by and hanging out with me. Hope you all have a wonderful rest of your day, Love and appreciate you guys so much!! I hope to be seeing you very soon 
x o
Bailey Sarian 

Sources : 
https://bit.ly/2CtMBx6 
https://bit.ly/2AZo2I6
https://bit.ly/3ewYyQ8
https://bit.ly/2OoiBpb 
https://bit.ly/2CvDcVW 

_______

FOLLOW ME AROUND  
Instagram : http://bit.ly/2nbO4PR
Facebook : http://bit.ly/2mdZtK6
Twitter : http://bit.ly/2yT4BLV
Pinterest : http://bit.ly/2mVpXnY
Youtube : http://bit.ly/1HGw3Og
Tik Tok : Baileysarian
Snapchat : BaileySarian 

Email/PR Contact ( business only ) : Baileysarianteam@wmeagency.com

Wanna Send Me Something?
Bailey Sarian
4400 W Riverside Dr Ste 110-300,
Burbank, CA 91505
________

Shop My Amazon Favorites : https://amzn.to/2sZwvTV  

________

           ★ Products Used ★

PLouise Base Eyeshadow Primer Shade 2 - 
https://shop-links.co/1714553393040462192

Melt Cosmetics Four Twenty Eyeshadow Palette - 
https://shop-links.co/1714553394754307672

Urban Decay Perversion Mascara - 
https://shop-links.co/1714553395259098162

Ardell Lashes Demi Wispies - 
https://shop-links.co/1714553396116163340

Lorac Pro Soft Focus Longwear Foundation Shade 6 - 
https://shop-links.co/1714553397049595999

Jouer Essential High Coverage Concealer Shade Custard -
https://shop-links.co/1714553396996241124

Huda Beauty Baking Powder Shade Cookie -
https://shop-links.co/1714553398679186003

Smashbox Contour Palette - 
https://shop-links.co/1714553399250955911

Colourpop Blush Shade No Vacancy - 
https://shop-links.co/1714553400405717185

Lime Crime Bushy Brow Shade Brownie - 
https://shop-links.co/1714553400469182310

MAC Lip Liner Shade Boldly Bare - 
https://shop-links.co/1714553402350966549
Huda Beauty Lipstick Shade Board Meeting -
https://shop-links.co/1714553402802502963

♡ 

*These links are affiliate links. which means, if you click on the link and purchase product, a small percentage comes back to me. It helps me keep on keepin on with my videos and I appreciate you if you choose to support. If you don’t, that’s ok too.",Jul,Bailey Sarian
